week,customer_state,hub,product_group,price,freight_value
2017-07-10,RS,HUB_MG_RJ,tech,154.91,46.67
2017-07-17,SP,HUB_SaoPaulo,other,99.99,11.9
2017-07-24,RJ,HUB_SaoPaulo,beauty_health,27.9,3.81
2017-07-24,RJ,HUB_SaoPaulo,other,21.33,25.39
2018-03-05,MG,HUB_South,home,54.9,23.31
2018-03-05,MG,HUB_South,home,54.9,23.31
2018-03-05,MG,HUB_South,home,54.9,23.31
2018-03-05,MG,HUB_South,home,54.9,23.31
2018-06-11,RJ,HUB_SaoPaulo,home,127.45,23.69
2018-04-23,SP,HUB_SaoPaulo,home,29.0,8.88
2018-06-18,RJ,HUB_SaoPaulo,tech,19.9,18.24
2018-07-30,SP,HUB_South,beauty_health,135.0,23.75
2018-05-07,SP,HUB_MG_RJ,beauty_health,119.9,15.72
2017-10-30,MG,HUB_SaoPaulo,tech,30.0,12.69
2017-10-30,MG,HUB_SaoPaulo,tech,30.0,12.69
2018-01-22,RS,HUB_SaoPaulo,tech,14.4,14.1
2018-01-22,RJ,HUB_SaoPaulo,home,79.99,14.31
2017-04-03,MG,HUB_South,tech,129.9,18.34
2018-01-15,SP,HUB_SaoPaulo,tech,37.99,7.78
2017-11-20,SP,HUB_South,tech,79.0,15.3
2018-05-14,SP,HUB_South,other,219.9,20.51
2017-09-04,SP,HUB_SaoPaulo,tech,19.9,12.69
2017-03-06,SP,HUB_SaoPaulo,other,169.0,20.09
2017-03-06,SP,HUB_SaoPaulo,other,147.9,16.71
2018-08-06,SP,HUB_SaoPaulo,tech,211.05,14.14
2017-09-11,SP,HUB_SaoPaulo,other,610.0,37.54
2017-12-25,SP,HUB_SaoPaulo,beauty_health,16.0,7.78
2018-06-11,SP,HUB_SaoPaulo,home,189.0,53.11
2018-06-11,RS,HUB_SaoPaulo,tech,12.99,18.23
2017-11-06,SP,HUB_SaoPaulo,beauty_health,109.9,11.97
2018-07-30,DF,HUB_SaoPaulo,tech,29.0,15.3
2018-01-22,SP,HUB_SaoPaulo,other,159.9,8.37
2018-05-21,SP,HUB_SaoPaulo,home,59.9,9.26
2017-10-02,SP,HUB_SaoPaulo,home,52.9,9.09
2017-09-11,SP,HUB_MG_RJ,home,99.9,25.54
2017-02-20,BA,HUB_SaoPaulo,home,99.9,24.9
2017-07-31,DF,HUB_SaoPaulo,tech,32.5,15.1
2017-11-13,SP,HUB_SaoPaulo,other,15.0,7.78
2017-06-26,MG,HUB_SaoPaulo,home,230.0,16.36
2018-06-18,SP,HUB_SaoPaulo,home,79.99,9.76
2017-06-12,SP,HUB_SaoPaulo,home,219.99,15.14
2017-06-05,SP,HUB_SaoPaulo,beauty_health,59.99,7.78
2018-04-30,RJ,HUB_MG_RJ,other,120.0,7.87
2018-03-12,RJ,HUB_SaoPaulo,home,139.0,23.55
2017-05-08,SP,HUB_SaoPaulo,home,149.9,8.3
2018-04-16,MG,HUB_South,other,139.0,22.68
2017-04-10,SP,HUB_SaoPaulo,other,99.99,12.09
2018-01-22,RJ,HUB_SaoPaulo,home,299.0,22.58
2018-01-22,RJ,HUB_SaoPaulo,home,299.0,22.58
2017-04-03,PR,HUB_SaoPaulo,other,129.99,17.65
2018-01-08,RS,HUB_South,home,379.0,36.96
2017-08-28,SP,HUB_SaoPaulo,tech,49.0,11.85
2017-11-27,RS,HUB_SaoPaulo,other,129.9,16.67
2017-01-09,MG,HUB_South,home,45.0,17.19
2017-09-11,SP,HUB_SaoPaulo,tech,45.0,7.78
2018-01-22,SP,HUB_SaoPaulo,other,29.99,7.78
2018-05-28,RJ,HUB_South,other,84.9,18.52
2018-01-01,DF,HUB_SaoPaulo,home,75.0,20.02
2018-07-16,SC,HUB_SaoPaulo,tech,19.0,18.23
2017-07-03,SP,HUB_SaoPaulo,tech,34.99,7.78
2017-06-19,RJ,HUB_SaoPaulo,home,59.9,21.26
2017-08-28,RS,HUB_South,home,85.9,17.85
2018-04-23,SP,HUB_South,home,64.9,19.42
2018-03-19,SC,HUB_SaoPaulo,tech,219.0,24.11
2017-10-16,RJ,HUB_MG_RJ,home,138.0,25.81
2017-10-16,RJ,HUB_SaoPaulo,home,30.9,15.1
2017-07-03,SC,HUB_MG_RJ,tech,31.9,16.79
2017-07-10,SC,HUB_SaoPaulo,home,71.0,10.7
2017-07-10,SC,HUB_SaoPaulo,home,101.0,26.75
2017-12-25,SP,HUB_SaoPaulo,other,45.9,7.78
2017-08-14,SP,HUB_South,tech,35.0,16.11
2017-08-14,SP,HUB_South,tech,35.0,16.11
2017-12-11,RS,HUB_SaoPaulo,home,59.9,15.17
2017-12-11,SP,HUB_SaoPaulo,tech,59.9,9.34
2018-05-14,SP,HUB_SaoPaulo,tech,49.8,7.39
2018-05-14,SP,HUB_SaoPaulo,tech,49.8,7.39
2018-03-19,SP,HUB_SaoPaulo,beauty_health,7.5,7.39
2018-03-19,SP,HUB_SaoPaulo,beauty_health,7.5,7.39
2017-05-22,MG,HUB_SaoPaulo,home,89.9,15.33
2017-05-22,MG,HUB_SaoPaulo,home,76.9,15.34
2018-03-05,SP,HUB_SaoPaulo,home,69.9,17.4
2017-11-13,RS,HUB_SaoPaulo,beauty_health,234.9,16.39
2017-12-25,RJ,HUB_SaoPaulo,home,49.9,17.6
2017-11-06,SP,HUB_SaoPaulo,home,24.9,9.09
2017-11-06,SP,HUB_SaoPaulo,home,24.9,9.09
2017-03-13,SP,HUB_SaoPaulo,other,162.0,11.74
2018-07-30,RJ,HUB_SaoPaulo,other,43.9,18.41
2018-07-09,BA,HUB_SaoPaulo,home,189.0,23.25
2017-11-20,SP,HUB_South,home,14.9,15.1
2017-05-08,RJ,HUB_SaoPaulo,beauty_health,56.99,15.15
2017-08-28,SP,HUB_SaoPaulo,home,75.0,16.16
2017-10-16,SP,HUB_SaoPaulo,beauty_health,39.49,8.27
2017-10-16,SP,HUB_SaoPaulo,beauty_health,39.49,8.27
2017-10-09,RJ,HUB_SaoPaulo,other,44.9,15.11
2018-06-18,MG,HUB_SaoPaulo,home,29.9,18.31
2017-07-17,RJ,HUB_SaoPaulo,other,55.9,9.94
2018-06-25,SP,HUB_SaoPaulo,other,66.0,43.4
2018-08-13,SP,HUB_MG_RJ,other,139.9,9.09
2018-08-13,SP,HUB_MG_RJ,other,139.9,29.07
2018-01-08,SP,HUB_South,tech,190.9,17.1
2017-08-07,RS,HUB_SaoPaulo,other,132.9,20.17
2018-06-11,SC,HUB_MG_RJ,other,359.98,85.59
2018-06-11,SC,HUB_MG_RJ,other,359.98,85.59
2018-07-23,SP,HUB_SaoPaulo,other,154.9,15.39
2018-06-11,SP,HUB_SaoPaulo,tech,44.0,12.97
2018-05-21,MG,HUB_MG_RJ,tech,195.0,14.49
2018-01-01,RJ,HUB_SaoPaulo,tech,97.9,16.94
2018-05-21,SP,HUB_SaoPaulo,other,579.99,16.96
2017-11-13,SP,HUB_SaoPaulo,home,59.99,12.76
2017-12-04,DF,HUB_MG_RJ,beauty_health,42.9,15.1
2018-01-01,RS,HUB_MG_RJ,tech,133.9,29.34
2018-05-07,SP,HUB_SaoPaulo,other,148.0,15.13
2017-10-30,SP,HUB_SaoPaulo,beauty_health,56.99,8.72
2018-03-19,SP,HUB_SaoPaulo,beauty_health,47.65,7.39
2018-03-26,PR,HUB_South,tech,93.0,8.0
2017-10-23,RS,HUB_MG_RJ,other,349.99,18.53
2017-08-07,SP,HUB_SaoPaulo,beauty_health,75.9,7.79
2017-03-27,SP,HUB_SaoPaulo,other,109.9,24.05
2017-07-24,SP,HUB_South,other,99.99,13.72
2018-05-07,SC,HUB_SaoPaulo,home,35.0,19.32
2018-05-07,SC,HUB_SaoPaulo,home,35.0,19.32
2017-10-16,MG,HUB_SaoPaulo,tech,249.99,18.0
2017-11-27,RJ,HUB_SaoPaulo,other,152.0,15.81
2018-06-11,BA,HUB_SaoPaulo,home,79.9,27.51
2018-03-26,SP,HUB_SaoPaulo,home,69.9,8.88
2018-06-11,PR,HUB_SaoPaulo,home,139.99,58.11
2018-04-09,RS,HUB_SaoPaulo,other,149.94,57.31
2018-01-22,SP,HUB_SaoPaulo,tech,168.8,8.44
2018-05-14,MG,HUB_MG_RJ,other,12.9,7.71
2017-05-15,RS,HUB_South,other,199.9,13.69
2017-05-15,RS,HUB_South,other,187.2,20.54
2018-01-15,RS,HUB_SaoPaulo,tech,34.99,15.1
2018-01-22,RJ,HUB_SaoPaulo,home,42.9,15.1
2017-11-20,SP,HUB_SaoPaulo,home,69.99,9.36
2017-11-20,SP,HUB_SaoPaulo,home,69.99,9.36
2018-07-30,RJ,HUB_SaoPaulo,beauty_health,39.0,15.37
2018-02-26,PR,HUB_South,beauty_health,109.9,12.72
2017-09-11,SP,HUB_SaoPaulo,tech,12.88,8.27
2017-02-06,SP,HUB_South,beauty_health,309.9,17.38
2017-10-30,RJ,HUB_MG_RJ,other,39.0,16.6
2018-07-16,RS,HUB_SaoPaulo,beauty_health,84.99,18.7
2018-04-23,SP,HUB_SaoPaulo,other,139.77,8.74
2018-06-04,SP,HUB_SaoPaulo,other,84.9,13.03
2018-06-04,SP,HUB_SaoPaulo,other,84.9,13.03
2018-03-19,MG,HUB_SaoPaulo,other,109.99,19.74
2017-05-29,SP,HUB_SaoPaulo,home,49.99,16.17
2017-05-29,SP,HUB_South,home,59.0,10.68
2017-11-27,SC,HUB_SaoPaulo,home,59.0,17.66
2018-01-15,PR,HUB_SaoPaulo,other,99.9,21.19
2018-03-05,PR,HUB_South,home,79.9,15.41
2018-06-25,MG,HUB_SaoPaulo,home,68.9,18.28
2018-01-08,MG,HUB_SaoPaulo,other,110.0,15.52
2018-02-26,MG,HUB_SaoPaulo,other,39.9,15.1
2017-06-19,SP,HUB_SaoPaulo,home,52.9,11.87
2018-03-12,SP,HUB_SaoPaulo,home,29.99,12.79
2018-01-01,SP,HUB_SaoPaulo,tech,46.55,12.69
2018-01-01,SP,HUB_South,other,629.9,21.66
2017-11-06,RJ,HUB_South,other,120.9,41.92
2018-01-29,RJ,HUB_SaoPaulo,home,109.9,25.61
2017-01-16,RJ,HUB_SaoPaulo,other,44.6,14.52
2018-02-05,SP,HUB_SaoPaulo,other,192.97,33.59
2018-02-05,SP,HUB_SaoPaulo,other,192.97,33.59
2018-02-05,SP,HUB_SaoPaulo,other,192.97,33.59
2017-02-20,SP,HUB_SaoPaulo,home,59.9,9.41
2017-02-20,SP,HUB_SaoPaulo,home,59.9,9.41
2017-12-18,SP,HUB_SaoPaulo,other,57.49,9.94
2017-06-05,RJ,HUB_SaoPaulo,other,158.0,18.36
2017-05-22,SP,HUB_SaoPaulo,home,39.9,12.69
2018-03-19,SP,HUB_SaoPaulo,tech,25.0,11.15
2018-02-19,RS,HUB_SaoPaulo,home,21.99,15.1
2018-02-19,RS,HUB_SaoPaulo,home,21.99,15.1
2018-08-13,MG,HUB_South,beauty_health,359.0,25.66
2018-02-12,RJ,HUB_SaoPaulo,other,157.77,14.85
2017-05-15,SP,HUB_SaoPaulo,home,89.9,12.13
2017-05-15,SP,HUB_SaoPaulo,home,89.9,12.13
2017-07-24,BA,HUB_SaoPaulo,home,15.9,16.79
2017-02-27,SP,HUB_SaoPaulo,beauty_health,339.99,12.99
2018-07-30,RS,HUB_SaoPaulo,tech,13.47,18.23
2017-06-19,SP,HUB_South,beauty_health,109.9,18.02
2017-11-27,BA,HUB_South,other,59.9,35.74
2017-09-04,RS,HUB_South,tech,17.9,15.1
2017-04-03,SP,HUB_SaoPaulo,beauty_health,59.99,11.81
2017-11-20,SC,HUB_SaoPaulo,tech,239.99,17.44
2017-10-09,BA,HUB_SaoPaulo,tech,70.9,16.94
2018-02-26,PR,HUB_SaoPaulo,home,78.9,17.8
2018-03-19,SP,HUB_South,other,35.89,18.23
2017-11-20,SP,HUB_SaoPaulo,home,49.0,13.41
2017-05-22,SP,HUB_SaoPaulo,tech,16.9,7.78
2018-04-02,PR,HUB_SaoPaulo,other,274.95,26.04
2017-08-07,RJ,HUB_South,other,59.9,16.86
2017-07-31,SP,HUB_SaoPaulo,tech,19.99,7.78
2018-01-22,RJ,HUB_SaoPaulo,other,89.0,17.87
2017-10-09,SP,HUB_South,home,398.0,29.11
2017-10-09,SP,HUB_South,home,398.0,29.11
2018-06-04,SP,HUB_SaoPaulo,home,44.9,8.64
2017-08-07,BA,HUB_SaoPaulo,tech,89.0,17.06
2017-08-07,BA,HUB_SaoPaulo,tech,89.0,17.06
2018-07-16,SP,HUB_SaoPaulo,home,60.0,25.24
2018-07-16,SP,HUB_SaoPaulo,other,36.23,2.27
2017-09-11,RJ,HUB_SaoPaulo,beauty_health,73.0,15.26
2018-02-05,SP,HUB_SaoPaulo,home,109.9,12.72
2017-08-21,PR,HUB_SaoPaulo,tech,18.9,14.1
2017-07-17,BA,HUB_MG_RJ,home,329.9,46.39
2017-09-18,RJ,HUB_South,tech,17.9,16.79
2018-04-09,SP,HUB_SaoPaulo,home,75.0,14.62
2018-08-13,RJ,HUB_SaoPaulo,home,219.9,27.84
2018-06-25,SP,HUB_SaoPaulo,beauty_health,34.0,13.54
2017-10-23,RJ,HUB_SaoPaulo,other,114.94,34.16
2018-03-05,RJ,HUB_SaoPaulo,tech,13.65,18.23
2018-04-02,MG,HUB_MG_RJ,tech,52.0,15.21
2017-05-01,RS,HUB_SaoPaulo,tech,75.0,16.23
2018-01-22,SP,HUB_SaoPaulo,home,48.9,12.69
2017-08-07,SP,HUB_SaoPaulo,home,151.99,17.77
2018-06-25,SP,HUB_SaoPaulo,beauty_health,69.9,14.88
2017-11-06,SC,HUB_SaoPaulo,home,28.9,16.11
2018-04-09,SP,HUB_South,other,149.9,23.63
2017-08-21,SP,HUB_SaoPaulo,tech,92.65,12.99
2017-08-21,SP,HUB_SaoPaulo,tech,92.65,12.99
2018-04-02,SP,HUB_MG_RJ,tech,150.0,20.02
2017-02-13,BA,HUB_SaoPaulo,other,119.99,21.29
2017-10-02,RS,HUB_SaoPaulo,other,33.6,15.1
2017-07-24,SP,HUB_South,tech,169.99,16.63
2018-04-02,SP,HUB_SaoPaulo,other,16.0,7.87
2018-02-05,SP,HUB_SaoPaulo,home,118.9,12.04
2018-04-23,SC,HUB_South,beauty_health,51.4,14.59
2017-11-20,MG,HUB_SaoPaulo,beauty_health,184.99,16.05
2017-10-30,RJ,HUB_MG_RJ,beauty_health,98.0,12.69
2017-07-31,SP,HUB_SaoPaulo,home,49.9,11.85
2017-07-31,SP,HUB_SaoPaulo,home,49.9,11.85
2018-04-23,SP,HUB_SaoPaulo,tech,55.0,12.83
2018-01-08,RJ,HUB_SaoPaulo,home,19.0,14.1
2018-06-25,SP,HUB_SaoPaulo,home,24.98,12.84
2017-05-29,MG,HUB_SaoPaulo,tech,48.99,15.1
2018-01-29,PR,HUB_South,tech,19.9,12.48
2018-01-29,PR,HUB_South,tech,19.9,12.48
2017-10-30,MG,HUB_SaoPaulo,other,45.9,15.1
2018-01-15,PR,HUB_South,other,99.9,16.46
2017-03-27,SP,HUB_South,tech,285.9,17.21
2017-03-20,MG,HUB_SaoPaulo,home,46.3,18.63
2018-08-13,MG,HUB_MG_RJ,other,135.9,16.02
2018-03-19,SP,HUB_SaoPaulo,beauty_health,55.0,8.64
2017-04-24,SP,HUB_SaoPaulo,home,32.9,10.96
2017-12-11,SP,HUB_SaoPaulo,other,114.6,18.52
2018-05-07,SP,HUB_South,other,47.9,19.32
2018-06-18,MG,HUB_SaoPaulo,tech,78.0,18.65
2017-10-30,SP,HUB_MG_RJ,home,165.0,68.13
2018-02-05,RJ,HUB_MG_RJ,home,120.0,45.3
2017-01-23,SP,HUB_MG_RJ,beauty_health,59.9,14.59
2018-08-13,DF,HUB_SaoPaulo,other,99.0,15.79
2018-05-14,SP,HUB_SaoPaulo,other,59.9,8.29
2018-03-19,SP,HUB_MG_RJ,other,41.95,14.43
2018-07-09,SP,HUB_MG_RJ,beauty_health,199.9,20.59
2018-07-09,SP,HUB_SaoPaulo,other,79.8,7.82
2017-12-25,PR,HUB_SaoPaulo,home,69.9,17.74
2018-01-29,SC,HUB_SaoPaulo,other,29.9,15.1
2017-09-18,RS,HUB_SaoPaulo,other,48.65,17.6
2017-12-11,SP,HUB_SaoPaulo,home,39.9,11.73
2018-05-14,SP,HUB_South,home,113.89,23.38
2018-05-07,SP,HUB_South,other,195.0,23.91
2018-01-15,DF,HUB_SaoPaulo,home,49.95,16.11
2018-01-08,RJ,HUB_SaoPaulo,beauty_health,29.9,15.1
2017-07-10,SP,HUB_MG_RJ,home,38.5,19.88
2018-05-14,SP,HUB_SaoPaulo,other,106.0,13.18
2018-07-23,BA,HUB_SaoPaulo,tech,105.0,23.89
2017-07-03,SP,HUB_SaoPaulo,other,39.9,8.72
2017-11-20,MG,HUB_SaoPaulo,home,49.0,17.64
2017-11-20,MG,HUB_SaoPaulo,home,49.0,17.64
2018-08-13,MG,HUB_SaoPaulo,other,39.99,18.38
2017-08-28,MG,HUB_MG_RJ,tech,28.9,13.37
2017-05-22,MG,HUB_MG_RJ,other,1799.0,27.34
2018-03-05,SP,HUB_SaoPaulo,other,59.9,11.92
2018-02-19,SP,HUB_SaoPaulo,tech,12.67,7.78
2018-08-13,SP,HUB_SaoPaulo,tech,18.9,7.39
2018-06-25,SP,HUB_South,home,27.9,19.39
2017-07-10,RS,HUB_SaoPaulo,home,98.8,17.94
2017-02-06,SP,HUB_South,other,29.99,21.82
2017-11-27,MG,HUB_SaoPaulo,home,72.6,17.76
2018-01-01,SP,HUB_SaoPaulo,other,139.94,17.71
2018-04-23,SP,HUB_SaoPaulo,tech,284.8,9.18
2018-04-30,SP,HUB_SaoPaulo,beauty_health,199.0,14.3
2018-07-02,SP,HUB_MG_RJ,other,125.0,18.98
2018-06-04,SP,HUB_SaoPaulo,home,32.0,8.88
2017-12-25,DF,HUB_SaoPaulo,other,149.0,14.79
2018-04-16,RJ,HUB_SaoPaulo,beauty_health,59.99,16.39
2017-11-20,SP,HUB_SaoPaulo,other,13.3,8.11
2017-06-05,PR,HUB_South,other,329.0,15.32
2017-12-04,RS,HUB_MG_RJ,other,83.9,28.99
2018-02-19,BA,HUB_SaoPaulo,beauty_health,559.99,19.36
2017-11-13,SP,HUB_SaoPaulo,tech,109.0,8.35
2017-11-13,SP,HUB_SaoPaulo,tech,109.0,8.35
2017-11-13,SP,HUB_SaoPaulo,tech,109.0,8.35
2017-11-20,RJ,HUB_SaoPaulo,other,25.0,14.1
2018-08-06,SP,HUB_SaoPaulo,other,109.9,8.93
2017-03-27,RJ,HUB_SaoPaulo,other,129.96,29.1
2018-08-13,SP,HUB_SaoPaulo,other,59.9,17.63
2018-06-04,SP,HUB_SaoPaulo,home,76.9,14.63
2017-11-27,PR,HUB_SaoPaulo,home,99.9,17.95
2017-10-09,SP,HUB_MG_RJ,other,34.9,15.11
2017-09-18,SP,HUB_SaoPaulo,other,179.49,9.45
2018-02-26,SP,HUB_SaoPaulo,tech,84.99,12.09
2017-10-23,SP,HUB_SaoPaulo,home,38.4,12.69
2017-10-23,SP,HUB_SaoPaulo,home,38.4,12.69
2017-10-23,SP,HUB_SaoPaulo,home,38.4,12.69
2017-07-03,SP,HUB_SaoPaulo,home,49.95,11.85
2017-12-18,PR,HUB_SaoPaulo,tech,24.99,15.1
2017-06-12,BA,HUB_MG_RJ,tech,31.9,16.79
2018-03-12,SP,HUB_SaoPaulo,beauty_health,59.99,8.88
2017-10-02,SP,HUB_MG_RJ,other,22.9,14.1
2018-04-09,SP,HUB_SaoPaulo,other,49.9,11.62
2018-03-19,BA,HUB_SaoPaulo,tech,989.0,28.63
2018-07-16,SP,HUB_SaoPaulo,other,45.97,13.9
2018-08-13,MG,HUB_South,beauty_health,40.75,22.23
2018-06-25,SP,HUB_SaoPaulo,home,99.9,12.19
2018-03-05,MG,HUB_MG_RJ,other,99.9,13.82
2018-02-05,SP,HUB_SaoPaulo,home,92.0,13.66
2018-05-28,SP,HUB_SaoPaulo,other,45.0,7.39
2018-01-08,SP,HUB_SaoPaulo,other,99.0,13.71
2018-05-28,SP,HUB_SaoPaulo,other,57.2,12.84
2018-01-08,MG,HUB_SaoPaulo,beauty_health,89.99,16.39
2018-06-04,SP,HUB_SaoPaulo,other,29.9,13.71
2017-03-06,SP,HUB_SaoPaulo,beauty_health,76.49,9.53
2018-05-07,BA,HUB_SaoPaulo,tech,103.9,14.33
2018-07-30,SP,HUB_SaoPaulo,beauty_health,550.0,98.77
2018-03-19,SP,HUB_SaoPaulo,other,149.99,21.09
2018-08-06,RS,HUB_South,home,119.0,27.13
2018-01-29,SP,HUB_SaoPaulo,other,35.9,11.85
2018-03-19,SP,HUB_SaoPaulo,home,89.0,17.53
2017-11-06,SP,HUB_SaoPaulo,other,146.99,16.66
2018-02-26,BA,HUB_SaoPaulo,home,50.0,19.59
2018-04-16,SP,HUB_SaoPaulo,other,109.99,23.25
2018-04-16,SP,HUB_SaoPaulo,other,38.9,16.56
2018-04-16,SP,HUB_SaoPaulo,other,109.9,19.76
2017-06-12,RJ,HUB_SaoPaulo,other,259.99,66.63
2017-06-12,PR,HUB_SaoPaulo,home,59.0,16.17
2018-03-26,SP,HUB_SaoPaulo,home,69.0,13.84
2017-04-10,RJ,HUB_SaoPaulo,other,89.99,22.1
2017-12-04,RJ,HUB_SaoPaulo,other,79.0,32.49
2017-12-04,RJ,HUB_SaoPaulo,other,99.0,3.25
2017-12-25,SP,HUB_South,home,149.9,21.54
2018-03-19,SP,HUB_SaoPaulo,tech,12.25,7.39
2018-03-12,SP,HUB_SaoPaulo,beauty_health,46.9,7.39
2018-03-19,SP,HUB_SaoPaulo,tech,99.0,14.05
2017-11-13,RJ,HUB_MG_RJ,other,48.9,7.94
2018-01-08,PR,HUB_SaoPaulo,other,69.49,16.25
2018-06-18,SP,HUB_MG_RJ,other,149.0,74.99
2018-06-11,SP,HUB_MG_RJ,home,129.0,34.98
2018-02-19,RJ,HUB_South,tech,84.0,17.03
2018-06-04,RJ,HUB_SaoPaulo,tech,169.99,19.07
2018-02-26,SP,HUB_MG_RJ,beauty_health,119.9,15.59
2018-04-09,SP,HUB_SaoPaulo,other,73.9,11.62
2017-10-02,RJ,HUB_SaoPaulo,home,279.9,30.84
2017-10-02,RJ,HUB_SaoPaulo,home,329.9,33.82
2017-10-02,RJ,HUB_SaoPaulo,home,119.9,13.13
2017-10-02,RJ,HUB_SaoPaulo,home,119.9,12.33
2017-07-10,MG,HUB_MG_RJ,other,349.99,18.76
2018-01-15,MG,HUB_South,tech,110.0,20.01
2018-07-02,PR,HUB_SaoPaulo,other,27.9,18.3
2017-10-23,MG,HUB_SaoPaulo,home,45.9,15.11
2017-12-04,RJ,HUB_MG_RJ,home,89.99,45.09
2018-08-06,SP,HUB_SaoPaulo,tech,27.99,7.46
2018-01-22,SP,HUB_SaoPaulo,home,349.9,21.33
2017-07-31,SP,HUB_MG_RJ,beauty_health,29.99,14.1
2017-07-31,SP,HUB_MG_RJ,beauty_health,29.99,14.1
2017-10-30,MG,HUB_SaoPaulo,home,59.99,16.18
2017-10-23,MG,HUB_SaoPaulo,home,56.99,16.16
2017-10-23,MG,HUB_SaoPaulo,home,56.99,16.16
2017-05-15,MG,HUB_MG_RJ,tech,89.0,8.21
2017-09-11,SP,HUB_SaoPaulo,tech,49.0,7.78
2018-06-25,RJ,HUB_SaoPaulo,tech,36.2,18.35
2018-07-16,SP,HUB_SaoPaulo,tech,509.0,12.31
2017-06-19,SP,HUB_South,home,59.9,50.92
2017-11-06,SP,HUB_SaoPaulo,tech,146.0,12.52
2018-07-16,SP,HUB_SaoPaulo,tech,78.0,7.81
2018-02-05,BA,HUB_SaoPaulo,home,49.9,19.59
2018-02-05,BA,HUB_SaoPaulo,home,49.9,19.59
2018-02-12,SP,HUB_SaoPaulo,home,90.0,9.44
2018-02-12,SP,HUB_SaoPaulo,home,90.0,9.44
2018-02-12,SP,HUB_SaoPaulo,tech,25.9,11.85
2017-09-25,BA,HUB_SaoPaulo,beauty_health,325.0,18.71
2017-10-16,RS,HUB_SaoPaulo,other,54.89,15.13
2018-03-19,BA,HUB_SaoPaulo,home,124.9,27.6
2017-07-10,SP,HUB_SaoPaulo,other,499.9,10.75
2017-08-28,SP,HUB_MG_RJ,beauty_health,54.9,14.13
2018-01-01,SP,HUB_SaoPaulo,other,89.0,12.96
2018-03-12,PR,HUB_SaoPaulo,home,79.9,19.53
2017-08-14,RS,HUB_SaoPaulo,other,27.93,14.1
2018-05-28,RJ,HUB_MG_RJ,home,159.0,36.24
2018-04-16,SP,HUB_SaoPaulo,home,827.99,14.15
2018-08-13,SP,HUB_SaoPaulo,other,160.0,12.14
2017-06-05,SP,HUB_SaoPaulo,home,89.9,13.65
2017-12-11,SP,HUB_SaoPaulo,other,45.49,9.94
2018-07-16,SP,HUB_MG_RJ,other,105.0,18.54
2017-12-04,SC,HUB_South,tech,19.9,15.1
2018-02-19,SP,HUB_SaoPaulo,other,30.5,7.78
2017-03-20,SP,HUB_South,home,59.9,15.63
2018-01-29,MG,HUB_SaoPaulo,other,28.0,15.11
2017-12-11,MG,HUB_SaoPaulo,other,79.0,17.8
2018-06-25,SP,HUB_MG_RJ,home,99.0,33.17
2017-12-04,DF,HUB_SaoPaulo,beauty_health,52.99,15.12
2017-10-09,SC,HUB_MG_RJ,tech,31.9,16.79
2018-04-02,SC,HUB_SaoPaulo,home,39.99,16.95
2017-07-03,RJ,HUB_SaoPaulo,other,16.99,15.11
2018-08-06,BA,HUB_SaoPaulo,home,134.9,27.89
2018-01-22,SP,HUB_SaoPaulo,other,12.77,7.78
2018-04-09,MG,HUB_SaoPaulo,other,180.0,22.34
2017-12-11,SP,HUB_SaoPaulo,other,79.0,13.57
2017-11-20,MG,HUB_MG_RJ,beauty_health,46.4,16.11
2017-05-01,RJ,HUB_South,other,74.9,16.96
2017-05-22,SP,HUB_SaoPaulo,home,169.0,16.89
2018-03-26,RS,HUB_SaoPaulo,home,79.9,17.76
2018-03-26,RS,HUB_SaoPaulo,home,99.9,25.05
2017-04-24,DF,HUB_SaoPaulo,beauty_health,18.99,15.65
2018-03-05,SP,HUB_SaoPaulo,other,119.9,15.57
2017-08-21,MG,HUB_South,home,35.99,19.59
2017-01-30,MG,HUB_MG_RJ,other,379.0,29.99
2017-03-06,SP,HUB_SaoPaulo,home,184.9,16.4
2017-10-16,SP,HUB_SaoPaulo,tech,38.99,8.72
2017-07-24,SP,HUB_SaoPaulo,other,173.9,16.85
2017-05-08,SP,HUB_South,home,41.9,16.79
2017-12-11,RJ,HUB_South,tech,25.9,16.79
2017-11-27,SC,HUB_South,tech,109.9,15.52
2017-09-04,SP,HUB_SaoPaulo,beauty_health,18.9,7.78
2018-02-26,MG,HUB_MG_RJ,tech,149.0,23.84
2018-01-15,SP,HUB_SaoPaulo,tech,257.13,14.14
2018-01-15,SP,HUB_SaoPaulo,other,139.99,14.37
2018-06-04,SP,HUB_SaoPaulo,home,104.9,12.07
2018-02-12,BA,HUB_SaoPaulo,home,49.8,16.79
2017-09-04,SP,HUB_SaoPaulo,beauty_health,59.0,11.91
2018-02-05,SC,HUB_SaoPaulo,other,49.9,15.1
2018-03-26,RJ,HUB_SaoPaulo,home,59.9,18.3
2018-05-14,SP,HUB_SaoPaulo,home,53.9,14.47
2018-07-09,RJ,HUB_SaoPaulo,tech,154.91,16.18
2018-04-09,SP,HUB_SaoPaulo,home,60.5,11.86
2018-04-09,SP,HUB_SaoPaulo,home,60.5,11.86
2018-01-01,SP,HUB_SaoPaulo,other,129.0,13.92
2017-10-09,SP,HUB_South,other,124.9,17.12
2017-11-13,SC,HUB_MG_RJ,beauty_health,119.9,18.41
2017-09-18,SP,HUB_MG_RJ,other,35.9,16.11
